Cd,Kr,Cl,Co,Cr,Te,Cu,Pd,Ti,He,Li,Mass,filename,Mg,omit,nval,Mn,B,Mo,C,Hill,D,In,symno,F,Ag,H,I,Al,K,polyatomic,N,O,P,Rb,Ar,As,Na,S,Zn,Nb,V,Rh,Ne,Zr,X,Y,Ni,Jg,Fe,charge,Be,Ru,Sb,Sc,Br,Se,vibs,casno,Si,formula,Ga,Sn,Ca,Ge,Sr
0,0,0,0,0,0,0,0,0,0,0,4.504000000000000e+001,formamide,0,n,18,0,0,0,1,CH3NO,0,0,1,0,0,3,0,0,0,poly,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,75127,0,H3C1N1O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.302503967000000e+001,hnco,0,n,16,0,0,0,1,CHNO,0,0,1,0,0,1,0,0,0,poly,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75138,0,H1C1N1O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.614100000000001e+001,cs2-,0,n,17,0,0,0,1,CS2,0,0,2,0,0,0,0,0,0,poly,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,3,75150,0,C1S2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.613100433000000e+001,cs2,0,n,16,0,0,0,1,CS2,0,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75150,0,C1S2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.613100433000000e+001,cs2+,0,n,15,0,0,0,1,CS2,0,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,75150,0,C1S2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.212963867000000e+001,mesme,0,n,20,0,0,0,2,C2H6S,0,0,2,0,0,6,0,0,0,poly,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,75183,0,H6C2S1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.208063889000000e+001,c3h6,0,n,18,0,0,0,3,C3H6,0,0,6,0,0,6,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,75194,0,H6C3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.405316162000000e+001,c2h4o,0,n,18,0,0,0,2,C2H4O,0,0,2,0,0,4,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,75218,0,H4C2O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.208510000000000e+001,tma,0,n,24,0,0,0,3,C3H9Al,0,0,6,0,0,9,0,1,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,75241,0,H9C3Al1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.527300000000000e+002,chbr3,0,n,26,0,0,0,1,CHBr3,0,0,3,0,0,1,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,75252,0,H1C1Br3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.229920000000000e+002,iprbr,0,n,26,0,0,0,3,C3H7Br,,0,1,0,0,7,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,75263,0,H7C3Br1,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,1.638290000000000e+002,chbrcl2,0,n,26,0,0,0,1,CHBrCl2,0,0,1,0,0,1,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,75274,0,H1C1Cl2Br1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.812000000000000e+001,isobutane,0,n,26,0,0,0,4,C4H10,0,0,3,0,0,10,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,75285,0,H10C4,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,7.854158020000000e+001,prcl2,0,n,26,0,0,0,3,C3H7Cl,0,0,1,0,0,7,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,75296,0,H7C3Cl1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.911115646000000e+001,pram2,0,n,26,0,0,0,3,C3H9N,0,0,1,0,0,9,0,0,0,poly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,75310,0,H9C3N1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.615652466000000e+001,isoprsh,0,n,26,0,0,0,3,C3H8S,0,0,1,0,0,8,0,0,0,poly,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,75332,0,H8C3S1,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,9.895976257000000e+001,ch3chcl2,0,n,26,0,0,0,2,C2H4Cl2,0,0,1,0,0,4,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,75343,0,H4C2Cl2,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,9.694387817000001e+001,ch2ccl2,0,n,24,0,0,0,2,C2H2Cl2,0,0,2,0,0,2,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,75354,0,H2C2Cl2,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,7.849821471999999e+001,ch3cocl,0,n,24,0,0,0,2,C2H3ClO,0,0,1,0,0,3,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,75365,0,H3C2O1Cl1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.605056763000000e+001,ch3chf2,0,n,26,0,0,0,2,C2H4F2,0,0,1,2,0,4,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,75376,0,H4C2F2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.403468323000000e+001,ch2cf2,0,n,24,0,0,0,2,C2H2F2,0,0,2,2,0,2,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,75387,0,H2C2F2,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,1.029200000000000e+002,chfcl2,0,n,26,0,0,0,1,CHCl2F,0,0,1,1,0,1,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,75434,0,H1C1F1Cl2,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,9.891639709000000e+001,cl2co,0,n,24,0,0,0,1,CCl2O,0,0,2,0,0,0,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75445,0,C1O1Cl2,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,8.647000000000000e+001,chf2cl,0,n,26,0,0,0,1,CHClF2,0,0,1,2,0,1,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,75456,0,H1C1F2Cl1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.001414490000001e+001,chf3,0,n,26,0,0,0,1,CHF3,0,0,3,3,0,1,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,75467,0,H1C1F3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.911115646000000e+001,trimeam,0,n,26,0,0,0,3,C3H9N,0,0,3,0,0,9,0,0,0,poly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,75503,0,H9C3N1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.104032135000000e+001,ch3no2,0,n,24,0,0,0,1,CH3NO2,0,0,1,0,0,3,0,0,0,poly,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,75525,0,H3C1N1O2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.808003998000000e+001,prox,0,n,24,0,0,0,3,C3H6O,0,0,1,0,0,6,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,75569,0,H6C3O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.098160000000000e+002,cbr2f2,0,n,32,0,0,0,1,CBr2F2,0,0,1,2,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,75616,0,C1F2Br2,0,0,0,0,0
0,0,3,0,0,0,0,0,0,,0,1.982740000000000e+002,cbrcl3,0,n,32,0,0,0,1,CBrCl3,0,0,1,0,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,75627,0,C1Cl3Br1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.489100000000000e+002,cf3br,0,n,32,0,0,0,1,CBrF3,0,0,3,3,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,75638,0,C1F3Br1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.314000000000000e+001,c75649,0,n,32,0,0,0,4,C4H11N,0,0,1,0,0,11,0,0,0,poly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,75649,0,H11C4N1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.412000000000001e+001,tbuoh,0,n,32,0,0,0,4,C4H10O,0,0,1,0,0,10,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,75650,0,H10C4O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.019000000000000e+001,tbush,0,n,32,0,0,0,4,C4H10S,0,0,1,0,0,10,0,0,0,poly,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,75661,0,H10C4S1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1.004950000000000e+002,ch3cf2cl,0,n,32,0,0,0,2,C2H3ClF2,0,0,1,2,0,3,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,75683,0,H3C2F2Cl1,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,1.373683929000000e+002,cfcl3,0,n,32,0,0,0,1,CCl3F,0,0,3,1,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,75694,0,C1F1Cl3,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,1.209138060000000e+002,cf2cl2,0,n,32,0,0,0,1,CCl2F2,0,0,2,2,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,75718,0,C1F2Cl2,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1.044592056000000e+002,cf3cl,0,n,32,0,0,0,1,CClF3,0,0,3,3,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,75729,0,C1F3Cl1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.800461578000000e+001,cf4,0,n,32,0,0,0,1,CF4,0,0,12,4,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,75730,0,C1F4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.822000000000000e+001,tms,0,n,32,0,0,0,4,C4H12Si,0,0,12,0,0,12,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,75763,1,H12C4Si1,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,1.494790000000000e+002,sicl3ch3,0,n,32,0,0,0,1,CH3Cl3Si,0,0,3,0,0,3,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,75796,1,H3C1Si1Cl3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.618000000000001e+001,buta22,0,n,38,0,0,0,6,C6H14,0,0,1,0,0,14,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,75832,0,H14C6,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,1.473880000000000e+002,ccl3cho,0,n,36,0,0,0,2,C2HCl3O,0,0,1,0,0,1,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,75876,0,H1C2O1Cl3,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1.184850000000000e+002,cf3ch2cl,0,n,38,0,0,0,2,C2H2ClF3,0,0,1,3,0,2,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,75887,0,H2C2F3Cl1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.802390000000000e+001,cf3cho,0,n,36,0,0,0,2,C2HF3O,0,0,1,3,0,1,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,75901,0,H1C2O1F3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.140233000000000e+002,cf3cooh,0,n,46,0,0,0,2,C2HF3O2,0,0,1,3,0,1,0,0,0,poly,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,76051,0,H1C2O2F3,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,1.873760000000000e+002,cf2clcfcl2,0,n,50,0,0,0,2,C2Cl3F3,0,0,1,3,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,76131,0,C2F3Cl3,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,1.709210000000000e+002,cf2clcf2cl,0,n,50,0,0,0,2,C2Cl2F4,0,0,2,4,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,76142,0,C2F4Cl2,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1.544660000000000e+002,cf3cf2cl,0,n,50,0,0,0,2,C2ClF5,0,0,1,5,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,76153,0,C2F5Cl1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.380100000000000e+002,c2f6,0,n,50,0,0,0,2,C2F6,0,0,6,6,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,76164,0,C2F6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.880193000000000e+002,c3f8,0,n,75,0,0,0,3,C3F8,0,0,2,8,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,76197,0,C3F8,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.215000000000001e+001,buta2,0,n,32,0,0,0,5,C5H12,0,0,1,0,0,12,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,78784,0,H12C5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.811852264000000e+001,c78795,0,n,28,0,0,0,5,C5H8,0,0,1,0,0,8,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,78795,0,H8C5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.610263824000001e+001,c78808,0,n,26,0,0,0,5,C5H6,0,0,1,0,0,6,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,78808,0,H6C5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.314000000000000e+001,c78819,0,n,32,0,0,0,4,C4H11N,0,0,1,0,0,11,0,0,0,poly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,78819,0,H11C4N1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.910627747000000e+001,c4h7n,0,n,28,0,0,0,4,C4H7N,0,0,1,0,0,7,0,0,0,poly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,78820,0,H7C4N1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.412000000000001e+001,c78831,0,n,32,0,0,0,4,C4H10O,0,0,1,0,0,10,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,78831,0,H10C4O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.210691833000000e+001,c78842,0,n,30,0,0,0,4,C4H8O,0,0,1,0,0,8,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,78842,0,H8C4O1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,9.256845856000000e+001,butacl2,0,n,32,0,0,0,4,C4H9Cl,0,0,1,0,0,9,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,78864,0,H9C4Cl1,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,1.129866333000000e+002,prdicl12,0,n,32,0,0,0,3,C3H6Cl2,0,0,1,0,0,6,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,78875,0,H6C3Cl2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.412000000000001e+001,diampr12,0,n,32,0,0,0,3,C3H10N2,0,0,1,0,0,10,0,0,0,poly,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,78900,0,H10C3N2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.210691833000000e+001,buta2one,0,n,30,0,0,0,4,C4H8O,0,0,1,0,0,8,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,78933,0,H8C4O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.206270000000001e+001,megly,0,n,28,0,0,0,3,C3H4O2,0,0,1,0,0,4,0,0,0,poly,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,78988,0,H4C3O2,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,1.334000000000000e+002,ch2clchcl2,0,,32,0,0,0,2,C2H3Cl3,0,0,1,0,0,3,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,79005,0,H3C2Cl3,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,1.313889313000000e+002,chclccl2,0,n,30,0,0,0,2,C2HCl3,0,0,1,0,0,1,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,79016,0,H1C2Cl3,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,1.129430000000000e+002,chcl2cho,0,n,30,0,0,0,2,C2H2Cl2O,0,0,1,0,0,2,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,79027,0,H2C2O1Cl2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.309467316000000e+001,propanam,0,n,30,0,0,0,3,C3H7NO,0,0,1,0,0,7,0,0,0,poly,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,79050,0,H7C3N1O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.107879638999999e+001,c79061,0,n,28,0,0,0,3,C3H5NO,0,0,1,0,0,5,0,0,0,poly,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,79061,0,H5C3N1O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.407850000000001e+001,propanoic,0,n,30,0,0,0,3,C3H6O2,0,0,1,0,0,6,0,0,0,poly,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,79094,0,H6C3O2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.206356049000000e+001,propenoic2,0,n,28,0,0,0,3,C3H4O2,0,0,1,0,0,4,0,0,0,poly,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,79107,0,H4C3O2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.605140000000000e+001,hac,0,n,30,0,0,0,2,C2H4O3,0,0,1,0,0,4,0,0,0,poly,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,79141,0,H4C2O3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.113079834000000e+001,c79196,0,n,30,0,0,0,1,CH5N3S,0,0,1,0,0,5,0,0,0,poly,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,79196,0,H5C1N3S1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.407943726000001e+001,aame,0,n,30,0,0,0,3,C3H6O2,0,0,1,0,0,6,0,0,0,poly,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,79209,0,H6C3O2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.618000000000001e+001,buta23,0,n,38,0,0,0,6,C6H14,0,0,2,0,0,14,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,79298,0,H14C6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.510567474000000e+001,c79390,0,n,34,0,0,0,4,C4H7NO,0,0,1,0,0,7,0,0,0,poly,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,79390,0,H7C4N1O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.201871643000000e+002,c79403,0,n,34,0,0,0,2,C2H4N2S2,0,0,2,0,0,4,0,0,0,poly,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,79403,0,H4C2N2S2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.782292000000000e+002,phenanthrene,0,n,66,0,0,0,14,C14H10,0,0,2,0,0,10,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,85018,0,H10C14,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.801600000000000e+002,inositol,0,n,72,0,0,0,6,C6H12O6,0,0,6,0,0,12,0,0,0,poly,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,87898,0,H12C6O6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.281700000000000e+002,naph,0,n,48,0,0,0,10,C10H8,0,0,4,0,0,8,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,91203,0,H8C10,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.542100000000000e+002,biphenyl,0,n,58,0,0,0,12,C12H10,0,0,4,0,0,10,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,92524,0,H10C12,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.161598000000000e+002,indene,0,n,44,0,0,0,9,C9H8,0,0,1,0,0,8,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,95136,0,H8C9,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.618000000000001e+001,penta3,0,n,38,0,0,0,6,C6H14,0,0,1,0,0,14,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,96140,0,H14C6,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,1.474316864000000e+002,prcl135,0,n,38,0,0,0,3,C3H5Cl3,0,0,1,0,0,5,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,96184,0,H5C3Cl3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.613000000000000e+001,dek,0,n,36,0,0,0,5,C5H10O,0,0,2,0,0,10,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,96220,0,H10C5O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.810931395999999e+001,c96311,0,n,36,0,0,0,3,C3H8N2O,0,0,2,0,0,8,0,0,0,poly,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,96311,0,H8C3N2O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.609043884000000e+001,c96333,0,n,34,0,0,0,4,C4H6O2,0,0,1,0,0,6,0,0,0,poly,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,96333,0,H6C4O2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.416000000000000e+001,c96377,0,n,36,0,0,0,6,C6H12,0,0,1,0,0,12,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,96377,0,H12C6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.613000000000000e+001,c96413,0,n,36,0,0,0,5,C5H10O,0,0,1,0,0,10,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,96413,0,H10C5O1,0,0,0,0,0
